1493880702157	1	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	␂	␂
1493880706308	2	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	V	V
1493880710858	3	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	X	VX
1493880713958	4	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	Y	VXY
1493880715654	5	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	A	VXYA
1493880718922	6	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	G	VXYAG
1493880721422	7	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	K	VXYAGK
1493880724156	8	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	T	VXYAGKT
1493880726278	9	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	V	VXYAGKTV
1493880728106	10	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	A	VXYAGKTVA
1493880731821	11	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	E	VXYAGKTVAE
1493880734021	12	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	D	VXYAGKTVAED
1493880737654	13	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	H	VXYAGKTVAEDH
1493880740077	14	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	Z	VXYAGKTVAEDHZ
1493880741792	15	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	C	VXYAGKTVAEDHZC
1493880743707	16	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	G	VXYAGKTVAEDHZCG
1493880745659	17	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	J	VXYAGKTVAEDHZCGJ
1493880746958	18	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	I	VXYAGKTVAEDHZCGJI
1493880749074	19	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	X	VXYAGKTVAEDHZCGJIX
1493880752393	20	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	P	VXYAGKTVAEDHZCGJIXP
1493880755608	21	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	S	VXYAGKTVAEDHZCGJIXPS
1493880758927	22	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	H	VXYAGKTVAEDHZCGJIXPSH
1493880761993	23	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	E	VXYAGKTVAEDHZCGJIXPSHE
1493880763511	24	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	J	VXYAGKTVAEDHZCGJIXPSHEJ
1493880764826	25	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	E	VXYAGKTVAEDHZCGJIXPSHEJE
1493880767061	26	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	W	VXYAGKTVAEDHZCGJIXPSHEJEW
1493880771910	27	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	U	VXYAGKTVAEDHZCGJIXPSHEJEWU
1493880775697	28	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	B	VXYAGKTVAEDHZCGJIXPSHEJEWUB
1493880778895	29	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	M	VXYAGKTVAEDHZCGJIXPSHEJEWUBM
1493880783180	30	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	L	VXYAGKTVAEDHZCGJIXPSHEJEWUBML
1493880786765	31	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	S	VXYAGKTVAEDHZCGJIXPSHEJEWUBMLS
1493880788516	32	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	I	VXYAGKTVAEDHZCGJIXPSHEJEWUBMLSI
1493880790434	33	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	D	VXYAGKTVAEDHZCGJIXPSHEJEWUBMLSID
1493880792771	34	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	W	VXYAGKTVAEDHZCGJIXPSHEJEWUBMLSIDW
1493880795380	35	15BD2397FB1	LG Watch Sport	KeyDialAlphaZigZag	0	Q	VXYAGKTVAEDHZCGJIXPSHEJEWUBMLSIDWQ
